state_id,hmm_confidence,atr_normalized,target_long_win,target_short_win
2,0.9996837835490066,0.0008914710826322235,0,1
2,0.999986500315744,0.0008578494600825706,0,1
2,0.9999310923271947,0.0008322825166603992,0,1
2,0.9999049747052624,0.0008410179310677454,0,1
2,0.9999087889036236,0.0008072520651109329,0,1
2,0.9999817058096533,0.0008239757143759503,0,1
2,0.9999990963764948,0.000901707828537624,0,1
2,0.9991777177176789,0.000868659931693813,0,1
1,0.9997318660827654,0.001235602230323778,1,0
2,0.9972371282890742,0.001321243343656238,1,0
2,0.9999857397677226,0.0013885895420820056,1,0
2,0.9999187560114541,0.0014614586355936052,0,1
2,0.9999983460643342,0.001494836697112195,0,1
2,0.9999690983695277,0.0015033161357961363,0,1
2,0.9999788582060599,0.0014695303165030771,0,1
2,0.9999920384796923,0.0014530464312596263,0,0
2,0.9999599405593917,0.0014442554731028375,0,0
